ItemName,Brand,Category,StockQty,ArrivalDate,ExpiryDate,DaysUntilExpiry,DailySaleAvg,SpoilageChance,SuggestedAction,StoreLocation,IsSpoiled,OnPromotion,TemperatureSensitive,StoreID,Zone,TemperatureSupport,DistanceToNearestStore,AvgDailySaleInNearbyStores,InventoryDays,TransferOpportunity,WasteRisk,AvgDaysToExpiry,DemandNearbtMatch,InventoryTurnOverProxy,SpoilageRate,DemandGapScore,TransferPriorityScore,RescuableUnits,WasteSavedProxy,RecommendedAction
Chicken Breast 500g,Godrej,Meat,263,2025-06-19,2025-06-24,0.5,14.3,1.0,donate,Delhi,True,Yes,True,Delhi_184,North,True,2.5,16.44203073849381,18.39160839160839,True,True,2.074,True,0.05437262357414449,True,2.1420307384938084,0.6120087824268025,248.7,248.7,Discount
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_161,Unassigned ,No supported,9.9,13.539025771650147,7.603305785123967,True,True,2.074,True,0.13152173913043477,False,1.4390257716501473,0.13202071299542636,79.9,79.9,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_81,West,False,2.2,20.829370522979804,10.0,True,True,2.074,True,0.1,False,0.7293705229798029,0.2279282884311884,180.9,180.9,Discount
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_217,Unassigned ,No supported,7.2,11.512632416332387,20.07936507936508,False,True,2.074,False,0.04980237154150197,True,-1.0873675836676124,-0.1326058028862942,240.4,240.4,Discount
Kurkure Masala,PepsiCo,Snacks,283,2025-06-12,2025-06-15,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_162,Unassigned ,No supported,7.8,13.25171780992536,21.93798449612403,True,True,2.074,True,0.04558303886925795,True,0.3517178099253595,0.03996793294606358,270.1,270.1,Discount
Brown Bun Pack,Harvest Gold,Bakery,32,2025-06-24,2025-06-27,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_185,North,True,4.2,22.13021906997019,1.5023474178403755,True,True,2.074,True,0.665625,False,0.830219069970191,0.15965751345580595,10.7,10.7,Discount
Mother Dairy Butter 100g,Mother Dairy,Dairy,220,2025-06-19,2025-06-23,0.5,13.7,1.0,donate,Kanpur,False,No,True,Kanpur_218,Unassigned ,No supported,8.9,11.273404411568727,16.058394160583944,False,True,2.074,False,0.06227272727272727,False,-2.4265955884312724,-0.2451106654981083,206.3,206.3,Discount
Chicken Breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_186,North,True,6.0,13.136601876025182,20.0,True,True,2.074,True,0.05,False,0.13660187602518192,0.019514553717883132,247.0,247.0,Monitor
Amul Milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_129,Unassigned ,No supported,8.0,8.18699023028556,20.786516853932582,False,True,2.074,False,0.04810810810810811,False,-0.7130097697144411,-0.07922330774604901,176.1,176.1,Discount
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_219,Unassigned ,No supported,10.7,10.489499098318188,20.07936507936508,False,True,2.074,False,0.04980237154150197,True,-2.110500901681812,-0.18038469245143693,240.4,240.4,Discount
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_130,Unassigned ,No supported,10.9,25.367353181538906,11.991869918699186,True,True,2.074,True,0.08338983050847458,False,0.7673531815389047,0.06448346063352141,270.4,270.4,Monitor
Fish Fillet 300g,FreshCatch,Meat,40,2025-06-21,2025-06-25,0.5,12.5,1.0,donate,Chennai,True,Yes,True,Chennai_163,Unassigned ,No supported,12.4,11.557765924117145,3.2,False,True,2.074,False,0.3125,True,-0.9422340758828547,-0.07031597581215333,27.5,27.5,Discount
Mother Dairy Butter 100g,Mother Dairy,Dairy,220,2025-06-19,2025-06-23,0.5,13.7,1.0,donate,Kanpur,False,No,True,Kanpur_220,Unassigned ,No supported,3.4,16.353823767958314,16.058394160583944,True,True,2.074,True,0.06227272727272727,False,2.6538237679583148,0.6031417654450715,206.3,206.3,Discount
Lays Chips 100g,PepsiCo,Snacks,116,2025-06-14,2025-06-22,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_221,Unassigned ,No supported,13.5,7.08690901570316,16.571428571428573,True,True,2.074,True,0.0603448275862069,True,0.08690901570316001,0.005993725220907587,109.0,109.0,Discount
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_131,Unassigned ,No supported,2.9,3.1970788499046443,62.22222222222222,False,True,2.074,False,0.016071428571428573,True,-0.4029211500953558,-0.10331311540906558,220.4,220.4,Donate
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_132,Unassigned ,No supported,7.0,24.94405664750555,11.991869918699186,True,True,2.074,True,0.08338983050847458,False,0.34405664750554976,0.04300708093819372,270.4,270.4,Monitor
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_133,Unassigned ,No supported,9.5,4.016805248125252,62.22222222222222,True,True,2.074,True,0.016071428571428573,True,0.41680524812525155,0.03969573791669062,220.4,220.4,Donate
Chicken Breast 500g,Godrej,Meat,100,2025-06-26,2025-07-05,7.0,2.8,1.0,donate,Kanpur,True,Yes,True,Kanpur_222,Unassigned ,No supported,12.7,3.264450282224206,35.714285714285715,True,True,2.074,True,0.027999999999999997,True,0.46445028222420603,0.03390148045432161,97.2,97.2,Donate
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_82,West,False,5.8,25.977572207957905,9.487179487179487,True,True,2.074,True,0.1054054054054054,True,2.577572207957907,0.3790547364643981,198.6,198.6,Discount
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_134,Unassigned ,No supported,11.1,27.991599689787225,11.991869918699186,True,True,2.074,True,0.08338983050847458,False,3.391599689787224,0.2802974950237375,270.4,270.4,Monitor
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,2025-06-18,2025-06-28,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_135,Unassigned ,No supported,9.0,14.846468240818119,2.9921259842519685,True,True,2.074,True,0.33421052631578946,True,2.1464682408181197,0.21464682408181196,25.3,25.3,Discount
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_136,Unassigned ,No supported,9.2,3.517685293914393,62.22222222222222,False,True,2.074,False,0.016071428571428573,True,-0.08231470608560709,-0.008070069224079128,220.4,220.4,Donate
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_137,Unassigned ,No supported,4.3,3.3003581242343483,62.22222222222222,False,True,2.074,False,0.016071428571428573,True,-0.2996418757656518,-0.05653620297465129,220.4,220.4,Donate
Brown Bun Pack,Harvest Gold,Bakery,39,2025-06-19,2025-06-30,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_164,Unassigned ,No supported,13.4,9.876587831953254,3.786407766990291,False,True,2.074,False,0.2641025641025641,False,-0.4234121680467471,-0.029403622781024104,28.7,28.7,Monitor
White Bread,Harvest Gold,Bakery,162,2025-06-26,2025-07-02,4.0,14.2,0.57,monitor,Bangalore,False,No,False,Bangalore_138,Unassigned ,No supported,10.8,13.76812365341941,11.408450704225352,False,True,2.074,False,0.08765432098765431,False,-0.43187634658058904,-0.03659969038818551,147.8,147.8,Monitor
Chicken Breast 500g,Godrej,Meat,100,2025-06-26,2025-07-05,7.0,2.8,1.0,donate,Kanpur,True,Yes,True,Kanpur_223,Unassigned ,No supported,8.1,3.1736709141000023,35.714285714285715,True,True,2.074,True,0.027999999999999997,True,0.3736709141000025,0.04106273781318709,97.2,97.2,Donate
Mutton Mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_187,North,True,4.5,24.693511343447057,4.363636363636363,True,True,2.074,True,0.22916666666666666,False,2.6935113434470566,0.4897293351721921,74.0,74.0,Monitor
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_224,Unassigned ,No supported,11.3,14.778878145195755,9.177215189873417,False,True,2.074,False,0.10896551724137932,True,-1.021121854804246,-0.08301803697595496,129.2,129.2,Discount
Amul Milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_165,Unassigned ,No supported,12.2,3.715375522211909,2.608695652173913,False,True,2.074,False,0.3833333333333333,False,-0.8846244777880905,-0.06701700589303716,7.4,7.4,Monitor
Spinach Bunch,Local Farmer,Produce,268,2025-06-16,2025-06-24,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_188,North,True,2.0,4.755648541970072,54.69387755102041,False,True,2.074,False,0.01828358208955224,False,-0.1443514580299281,-0.048117152676642704,263.1,263.1,Discount
Fish Fillet 300g,FreshCatch,Meat,228,2025-06-23,2025-06-27,0.5,20.6,1.0,donate,Bangalore,True,No,True,Bangalore_139,Unassigned ,No supported,6.3,22.038369972068587,11.067961165048542,True,True,2.074,True,0.09035087719298246,True,1.4383699720685854,0.1970369824751487,207.4,207.4,Discount
Lays Chips 100g,PepsiCo,Snacks,144,2025-06-14,2025-06-24,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_166,Unassigned ,No supported,13.6,15.014629760260418,10.588235294117647,True,True,2.074,True,0.09444444444444444,True,1.4146297602604179,0.09689244933290533,130.4,130.4,Discount
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_140,Unassigned ,No supported,9.8,4.114875092383835,62.22222222222222,True,True,2.074,True,0.016071428571428573,True,0.5148750923838352,0.047673619665169926,220.4,220.4,Donate
Spinach Bunch,Local Farmer,Produce,115,2025-06-16,2025-06-23,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_225,Unassigned ,No supported,2.3,21.124834925284162,5.133928571428572,False,True,2.074,False,0.19478260869565217,True,-1.2751650747158365,-0.38641365900479896,92.6,92.6,Discount
Multigrain Cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_226,Unassigned ,No supported,9.8,10.758763750059364,5.769230769230769,True,True,2.074,True,0.17333333333333334,False,0.3587637500593637,0.03321886574623738,49.6,49.6,Monitor
Lays Chips 100g,PepsiCo,Snacks,144,2025-06-14,2025-06-24,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_167,Unassigned ,No supported,8.4,12.053602031257917,10.588235294117647,False,True,2.074,False,0.09444444444444444,True,-1.5463979687420828,-0.16451042220660456,130.4,130.4,Discount
Lays Chips 100g,PepsiCo,Snacks,165,2025-06-21,2025-06-24,0.5,13.4,1.0,donate,Chennai,True,Yes,False,Chennai_168,Unassigned ,No supported,4.5,14.73713511886439,12.313432835820896,True,True,2.074,True,0.08121212121212121,True,1.3371351188643903,0.24311547615716186,151.6,151.6,Discount
Bingo Mad Angles,ITC,Snacks,60,2025-06-22,2025-07-03,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_189,North,True,3.6,21.000394409515764,2.7777777777777777,False,False,2.074,False,0.36000000000000004,False,-0.5996055904842379,-0.0,38.4,0.0,Monitor
Nestlé Yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_190,North,True,4.0,2.2305578155720784,131.0,True,True,2.074,True,0.007633587786259542,True,0.23055781557207844,0.046111563114415687,260.0,260.0,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_141,Unassigned ,No supported,2.3,21.066517606433905,12.247706422018348,False,True,2.074,False,0.08164794007490637,False,-0.7334823935660957,-0.22226739198972598,245.2,245.2,Discount
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_83,West,False,10.0,6.652943335168645,27.5,True,True,2.074,True,0.03636363636363636,True,1.0529433351686457,0.0957221213789678,148.4,148.4,Discount
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_227,Unassigned ,No supported,6.3,12.644678264513766,1.8978102189781023,False,True,2.074,False,0.5269230769230769,False,-1.055321735486233,-0.14456462129948397,12.3,12.3,Discount
Chicken Breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_191,North,True,14.4,11.250493983196026,4.563106796116505,True,True,2.074,True,0.21914893617021278,False,0.9504939831960257,0.06172038851922245,36.7,36.7,Discount
Multigrain Cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_228,Unassigned ,No supported,12.5,9.949074682290082,24.88888888888889,True,True,2.074,True,0.04017857142857143,True,0.9490746822900817,0.07030182831778384,215.0,215.0,Discount
Chicken Breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_192,North,True,5.3,12.604929401364453,20.0,False,True,2.074,False,0.05,False,-0.39507059863554694,-0.0627096188310392,247.0,247.0,Monitor
White Bread,Harvest Gold,Bakery,261,2025-06-25,2025-07-04,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_142,Unassigned ,No supported,2.3,23.29146593476464,13.05,True,True,2.074,True,0.07662835249042145,False,3.2914659347646413,0.997413919625649,241.0,241.0,Monitor
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,2025-06-18,2025-06-28,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_143,Unassigned ,No supported,8.6,12.257783399597786,2.9921259842519685,False,True,2.074,False,0.33421052631578946,True,-0.44221660040221344,-0.0460642292085639,25.3,25.3,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_193,North,True,6.7,2.840035001211501,77.5,True,True,2.074,True,0.012903225806451613,False,0.040035001211501164,0.005199350806688463,214.2,214.2,Discount
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_84,West,False,9.7,5.958392547419873,27.5,True,True,2.074,True,0.03636363636363636,True,0.35839254741987325,0.033494630599988154,148.4,148.4,Discount
Spinach Bunch,Local Farmer,Produce,268,2025-06-16,2025-06-24,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_194,North,True,3.2,5.686552611103084,54.69387755102041,True,True,2.074,True,0.01828358208955224,False,0.786552611103084,0.18727443121502,263.1,263.1,Discount
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_169,Unassigned ,No supported,4.9,11.525834261352093,7.603305785123967,False,True,2.074,False,0.13152173913043477,False,-0.5741657386479062,-0.09731622688947562,79.9,79.9,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_144,Unassigned ,No supported,4.5,17.77610857967271,12.247706422018348,False,True,2.074,False,0.08164794007490637,False,-4.023891420327292,-0.7316166218776895,245.2,245.2,Discount
Amul Milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_145,Unassigned ,No supported,8.1,10.452536281998967,20.786516853932582,True,True,2.074,True,0.04810810810810811,False,1.5525362819989663,0.17060838263724906,176.1,176.1,Discount
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_229,Unassigned ,No supported,9.5,12.219922330959962,1.8978102189781023,False,True,2.074,False,0.5269230769230769,False,-1.4800776690400372,-0.14095977800381307,12.3,12.3,Discount
Brown Bun Pack,Harvest Gold,Bakery,42,2025-06-14,2025-06-17,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_230,Unassigned ,No supported,8.3,27.294884221209347,1.728395061728395,True,True,2.074,True,0.5785714285714286,False,2.9948842212093467,0.32203056142035985,17.7,17.7,Discount
Brown Bun Pack,Harvest Gold,Bakery,32,2025-06-24,2025-06-27,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_195,North,True,8.9,17.909164131207454,1.5023474178403755,False,True,2.074,False,0.665625,False,-3.3908358687925464,-0.3425086736154087,10.7,10.7,Discount
Mutton Mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_196,North,True,10.3,2.0025846832697813,155.88235294117646,True,True,2.074,True,0.006415094339622641,True,0.3025846832697814,0.026777405599095697,263.3,263.3,Discount
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_85,West,False,9.8,25.240645432335423,9.487179487179487,True,True,2.074,True,0.1054054054054054,True,1.8406454323354247,0.17043013262365042,198.6,198.6,Discount
Chicken Breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_197,North,True,2.2,9.39201619068601,4.563106796116505,False,True,2.074,False,0.21914893617021278,False,-0.9079838093139916,-0.28374494041062237,36.7,36.7,Discount
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_86,West,False,7.9,14.633212229777584,4.228187919463087,False,True,2.074,False,0.2365079365079365,False,-0.2667877702224164,-0.029976153957574875,48.1,48.1,Monitor
Mutton Mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_198,North,True,13.3,22.58484817328391,4.363636363636363,True,True,2.074,True,0.22916666666666666,False,0.584848173283909,0.04089847365621741,74.0,74.0,Monitor
Brown Bun Pack,Harvest Gold,Bakery,42,2025-06-14,2025-06-17,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_231,Unassigned ,No supported,3.4,23.466582749288637,1.728395061728395,False,True,2.074,False,0.5785714285714286,False,-0.8334172507113635,-0.18941301152530987,17.7,17.7,Discount
Lays Chips 100g,PepsiCo,Snacks,144,2025-06-14,2025-06-24,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_170,Unassigned ,No supported,13.3,11.854859927394438,10.588235294117647,False,True,2.074,False,0.09444444444444444,True,-1.7451400726055617,-0.12203776731507424,130.4,130.4,Discount
Spinach Bunch,Local Farmer,Produce,268,2025-06-16,2025-06-24,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_199,North,True,3.4,5.207514455230429,54.69387755102041,True,True,2.074,True,0.01828358208955224,False,0.30751445523042875,0.06988964891600653,263.1,263.1,Discount
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_146,Unassigned ,No supported,8.0,16.85855411125313,12.046783625730994,False,True,2.074,False,0.08300970873786409,True,-0.24144588874687045,-0.026827320971874496,188.9,188.9,Discount
White Bread,Harvest Gold,Bakery,162,2025-06-26,2025-07-02,4.0,14.2,0.57,monitor,Bangalore,False,No,False,Bangalore_147,Unassigned ,No supported,3.8,12.583945033939884,11.408450704225352,False,True,2.074,False,0.08765432098765431,False,-1.6160549660601156,-0.3366781179291908,147.8,147.8,Monitor
Bingo Mad Angles,ITC,Snacks,60,2025-06-22,2025-07-03,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_200,North,True,7.9,19.178140726284894,2.7777777777777777,False,False,2.074,False,0.36000000000000004,False,-2.421859273715107,-0.0,38.4,0.0,Monitor
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_171,Unassigned ,No supported,9.3,11.321067780402648,7.603305785123967,False,True,2.074,False,0.13152173913043477,False,-0.7789322195973511,-0.07562448733954864,79.9,79.9,Discount
Mutton Mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_201,North,True,5.6,1.4097471602919196,155.88235294117646,False,True,2.074,False,0.006415094339622641,True,-0.29025283970808036,-0.043977702986072786,263.3,263.3,Discount
Spinach Bunch,Local Farmer,Produce,115,2025-06-16,2025-06-23,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_232,Unassigned ,No supported,12.1,23.84484191445153,5.133928571428572,True,True,2.074,True,0.19478260869565217,True,1.4448419144515299,0.11029327591233053,92.6,92.6,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_202,North,True,6.5,1.8713152806356874,131.0,False,True,2.074,False,0.007633587786259542,True,-0.12868471936431258,-0.017157962581908343,260.0,260.0,Discount
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_148,Unassigned ,No supported,14.6,3.655711709367197,62.22222222222222,True,True,2.074,True,0.016071428571428573,True,0.05571170936719705,0.00357126342097417,220.4,220.4,Donate
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_233,Unassigned ,No supported,7.9,16.191320403369406,9.177215189873417,True,True,2.074,True,0.10896551724137932,True,0.39132040336940577,0.043968584648247835,129.2,129.2,Discount
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_87,West,False,8.8,5.7883712611048725,27.5,True,True,2.074,True,0.03636363636363636,True,0.1883712611048729,0.019221557255599275,148.4,148.4,Discount
Chicken Breast 500g,Godrej,Meat,263,2025-06-19,2025-06-24,0.5,14.3,1.0,donate,Delhi,True,Yes,True,Delhi_203,North,True,3.4,12.175737830801937,18.39160839160839,False,True,2.074,False,0.05437262357414449,True,-2.1242621691980634,-0.48278685663592347,248.7,248.7,Discount
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_88,West,False,11.6,6.555872031267727,27.5,True,True,2.074,True,0.03636363636363636,True,0.9558720312677274,0.07586285962442281,148.4,148.4,Discount
Fish Fillet 300g,FreshCatch,Meat,40,2025-06-21,2025-06-25,0.5,12.5,1.0,donate,Chennai,True,Yes,True,Chennai_172,Unassigned ,No supported,12.3,13.95030478930274,3.2,True,True,2.074,True,0.3125,True,1.4503047893027396,0.10904547287990524,27.5,27.5,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_89,West,False,9.7,18.34282778349184,10.0,False,True,2.074,False,0.1,False,-1.7571722165081631,-0.16422170247739842,180.9,180.9,Discount
Kurkure Masala,PepsiCo,Snacks,283,2025-06-12,2025-06-15,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_173,Unassigned ,No supported,3.5,12.731534342496731,21.93798449612403,False,True,2.074,False,0.04558303886925795,True,-0.16846565750326903,-0.037436812778504226,270.1,270.1,Discount
Brown Bun Pack,Harvest Gold,Bakery,39,2025-06-19,2025-06-30,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_174,Unassigned ,No supported,2.1,11.970789495487464,3.786407766990291,True,True,2.074,True,0.2641025641025641,False,1.6707894954874636,0.5389643533830527,28.7,28.7,Monitor
Brown Bun Pack,Harvest Gold,Bakery,39,2025-06-19,2025-06-30,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_175,Unassigned ,No supported,6.6,11.841669058782742,3.786407766990291,True,True,2.074,True,0.2641025641025641,False,1.541669058782741,0.20285119194509751,28.7,28.7,Monitor
Chicken Breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_204,North,True,9.3,11.274620934679158,20.0,False,True,2.074,False,0.05,False,-1.7253790653208423,-0.167512530613674,247.0,247.0,Monitor
Chicken Breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_205,North,True,3.0,14.376531096484017,20.0,True,True,2.074,True,0.05,False,1.3765310964840172,0.3441327741210043,247.0,247.0,Monitor
Brown Bun Pack,Harvest Gold,Bakery,247,2025-06-25,2025-07-03,5.0,10.0,0.99,donate,Chennai,False,No,False,Chennai_176,Unassigned ,No supported,10.5,8.877307708285212,24.7,False,True,2.074,False,0.04048582995951417,False,-1.1226922917147881,-0.09762541667085115,237.0,237.0,Monitor
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_234,Unassigned ,No supported,6.5,13.169978557908692,9.177215189873417,False,True,2.074,False,0.10896551724137932,True,-2.6300214420913086,-0.35066952561217446,129.2,129.2,Discount
Mutton Mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_206,North,True,3.9,1.8292674644664337,155.88235294117646,True,True,2.074,True,0.006415094339622641,True,0.12926746446643378,0.02638111519723138,263.3,263.3,Discount
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_177,Unassigned ,No supported,2.2,11.075866225149282,4.836065573770492,False,True,2.074,False,0.20677966101694914,True,-1.1241337748507174,-0.3512918046408492,46.8,46.8,Discount
Amul Milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_178,Unassigned ,No supported,2.8,5.136800993019709,2.608695652173913,True,True,2.074,True,0.3833333333333333,False,0.5368009930197095,0.14126341921571303,7.4,7.4,Monitor
Lays Chips 100g,PepsiCo,Snacks,165,2025-06-21,2025-06-24,0.5,13.4,1.0,donate,Chennai,True,Yes,False,Chennai_179,Unassigned ,No supported,9.8,13.828170219903392,12.313432835820896,True,True,2.074,True,0.08121212121212121,True,0.4281702199033912,0.03964539073179548,151.6,151.6,Discount
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_180,Unassigned ,No supported,6.1,10.702411417261455,7.603305785123967,False,True,2.074,False,0.13152173913043477,False,-1.3975885827385444,-0.19684346235754147,79.9,79.9,Discount
